Usuario,Cod. Grupo,Programa,Grupo de Usuários e descrição
01-victoria,1,ce0419,1      001 - Matriz
01-victoria,1,crm3001,1      001 - Matriz
01-victoria,1,ecd1017,1      001 - Matriz
01-victoria,1,ees3001,1      001 - Matriz
01-victoria,1,esacr3012,1      001 - Matriz
01-victoria,1,eslf003,1      001 - Matriz
01-victoria,1,espd4050,1      001 - Matriz
01-victoria,1,html-for.forecast,1      001 - Matriz
01-victoria,1,html-rmf.recMuniFix,1      001 - Matriz
01-victoria,1,spre102,1      001 - Matriz
01-victoria,1,Z01UN006,1      001 - Matriz
01-victoria,1,z02un007,1      001 - Matriz
01-VINCENT,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-VINCENT,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-VINCENT,1,bas_pais,1      001 - Matriz
01-VINCENT,1,bas_palavra_chave,1      001 - Matriz
01-VINCENT,1,BL3000,1      001 - Matriz
01-VINCENT,1,btb010aa,1      001 - Matriz
01-VINCENT,1,btb100aa,1      001 - Matriz
01-VINCENT,1,cc0504,1      001 - Matriz
01-VINCENT,1,cc0504a,1      001 - Matriz
01-VINCENT,1,cc0504b,1      001 - Matriz
01-VINCENT,1,cc0504c,1      001 - Matriz
01-VINCENT,1,cc0504d,1      001 - Matriz
01-VINCENT,1,cd0030,1      001 - Matriz
01-VINCENT,1,cd0181,1      001 - Matriz
01-VINCENT,1,cd0182,1      001 - Matriz
01-VINCENT,1,cd0330,1      001 - Matriz
01-VINCENT,1,CD0999,1      001 - Matriz
01-VINCENT,1,ce0206,1      001 - Matriz
01-VINCENT,1,ce0419,1      001 - Matriz
01-VINCENT,1,crm3001,1      001 - Matriz
01-VINCENT,1,ecd1017,1      001 - Matriz
01-VINCENT,1,ees3001,1      001 - Matriz
01-VINCENT,1,esacr3012,1      001 - Matriz
01-VINCENT,1,eslf003,1      001 - Matriz
01-VINCENT,1,espd4050,1      001 - Matriz
01-VINCENT,1,html-for.forecast,1      001 - Matriz
01-VINCENT,1,html-rmf.recMuniFix,1      001 - Matriz
01-VINCENT,1,spre102,1      001 - Matriz
01-VINCENT,1,Z01UN006,1      001 - Matriz
01-VINCENT,1,z02un007,1      001 - Matriz
01-vini,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-vini,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-vini,1,bas_pais,1      001 - Matriz
01-vini,1,bas_palavra_chave,1      001 - Matriz
01-vini,1,BL3000,1      001 - Matriz
01-vini,1,btb010aa,1      001 - Matriz
01-vini,1,btb100aa,1      001 - Matriz
01-vini,1,cc0504,1      001 - Matriz
01-vini,1,cc0504a,1      001 - Matriz
01-vini,1,cc0504b,1      001 - Matriz
01-vini,1,cc0504c,1      001 - Matriz
01-vini,1,cc0504d,1      001 - Matriz
01-vini,1,cd0030,1      001 - Matriz
01-vini,1,cd0181,1      001 - Matriz
01-vini,1,cd0182,1      001 - Matriz
01-vini,1,cd0330,1      001 - Matriz
01-vini,1,CD0999,1      001 - Matriz
01-vini,1,ce0206,1      001 - Matriz
01-vini,1,ce0419,1      001 - Matriz
01-vini,1,crm3001,1      001 - Matriz
01-vini,1,ecd1017,1      001 - Matriz
01-vini,1,ees3001,1      001 - Matriz
01-vini,1,esacr3012,1      001 - Matriz
01-vini,1,eslf003,1      001 - Matriz
01-vini,1,espd4050,1      001 - Matriz
01-vini,1,html-for.forecast,1      001 - Matriz
01-vini,1,html-rmf.recMuniFix,1      001 - Matriz
01-vini,1,spre102,1      001 - Matriz
01-vini,1,Z01UN006,1      001 - Matriz
01-vini,1,z02un007,1      001 - Matriz
01-viniciush,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-viniciush,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-viniciush,1,bas_pais,1      001 - Matriz
01-viniciush,1,bas_palavra_chave,1      001 - Matriz
01-viniciush,1,BL3000,1      001 - Matriz
01-viniciush,1,btb010aa,1      001 - Matriz
01-viniciush,1,btb100aa,1      001 - Matriz
01-viniciush,1,cc0504,1      001 - Matriz
01-viniciush,1,cc0504a,1      001 - Matriz
01-viniciush,1,cc0504b,1      001 - Matriz
01-viniciush,1,cc0504c,1      001 - Matriz
01-viniciush,1,cc0504d,1      001 - Matriz
01-viniciush,1,cd0030,1      001 - Matriz
01-viniciush,1,cd0181,1      001 - Matriz
01-viniciush,1,cd0182,1      001 - Matriz
01-viniciush,1,cd0330,1      001 - Matriz
01-viniciush,1,CD0999,1      001 - Matriz
01-viniciush,1,ce0206,1      001 - Matriz
01-viniciush,1,ce0419,1      001 - Matriz
01-viniciush,1,crm3001,1      001 - Matriz
01-viniciush,1,ecd1017,1      001 - Matriz
01-viniciush,1,ees3001,1      001 - Matriz
01-viniciush,1,esacr3012,1      001 - Matriz
01-viniciush,1,eslf003,1      001 - Matriz
01-viniciush,1,espd4050,1      001 - Matriz
01-viniciush,1,html-for.forecast,1      001 - Matriz
01-viniciush,1,html-rmf.recMuniFix,1      001 - Matriz
01-viniciush,1,spre102,1      001 - Matriz
01-viniciush,1,Z01UN006,1      001 - Matriz
01-viniciush,1,z02un007,1      001 - Matriz
01-viol,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-viol,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-viol,1,bas_pais,1      001 - Matriz
01-viol,1,bas_palavra_chave,1      001 - Matriz
01-viol,1,BL3000,1      001 - Matriz
01-viol,1,btb010aa,1      001 - Matriz
01-viol,1,btb100aa,1      001 - Matriz
01-viol,1,cc0504,1      001 - Matriz
01-viol,1,cc0504a,1      001 - Matriz
01-viol,1,cc0504b,1      001 - Matriz
01-viol,1,cc0504c,1      001 - Matriz
01-viol,1,cc0504d,1      001 - Matriz
01-viol,1,cd0030,1      001 - Matriz
01-viol,1,cd0181,1      001 - Matriz
01-viol,1,cd0182,1      001 - Matriz
01-viol,1,cd0330,1      001 - Matriz
01-viol,1,CD0999,1      001 - Matriz
01-viol,1,ce0206,1      001 - Matriz
01-viol,1,ce0419,1      001 - Matriz
01-viol,1,crm3001,1      001 - Matriz
01-viol,1,ecd1017,1      001 - Matriz
01-viol,1,ees3001,1      001 - Matriz
01-viol,1,esacr3012,1      001 - Matriz
01-viol,1,eslf003,1      001 - Matriz
01-viol,1,espd4050,1      001 - Matriz
01-viol,1,html-for.forecast,1      001 - Matriz
01-viol,1,html-rmf.recMuniFix,1      001 - Matriz
01-viol,1,spre102,1      001 - Matriz
01-viol,1,Z01UN006,1      001 - Matriz
01-viol,1,z02un007,1      001 - Matriz
01-vitor,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-vitor,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-vitor,1,bas_pais,1      001 - Matriz
01-vitor,1,bas_palavra_chave,1      001 - Matriz
01-vitor,1,BL3000,1      001 - Matriz
01-vitor,1,btb010aa,1      001 - Matriz
01-vitor,1,btb100aa,1      001 - Matriz
01-vitor,1,cc0504,1      001 - Matriz
01-vitor,1,cc0504a,1      001 - Matriz
01-vitor,1,cc0504b,1      001 - Matriz
01-vitor,1,cc0504c,1      001 - Matriz
01-vitor,1,cc0504d,1      001 - Matriz
01-vitor,1,cd0030,1      001 - Matriz
01-vitor,1,cd0181,1      001 - Matriz
01-vitor,1,cd0182,1      001 - Matriz
01-vitor,1,cd0330,1      001 - Matriz
01-vitor,1,CD0999,1      001 - Matriz
01-vitor,1,ce0206,1      001 - Matriz
01-vitor,1,ce0419,1      001 - Matriz
01-vitor,1,crm3001,1      001 - Matriz
01-vitor,1,ecd1017,1      001 - Matriz
01-vitor,1,ees3001,1      001 - Matriz
01-vitor,1,esacr3012,1      001 - Matriz
01-vitor,1,eslf003,1      001 - Matriz
01-vitor,1,espd4050,1      001 - Matriz
01-vitor,1,html-for.forecast,1      001 - Matriz
01-vitor,1,html-rmf.recMuniFix,1      001 - Matriz
01-vitor,1,spre102,1      001 - Matriz
01-vitor,1,Z01UN006,1      001 - Matriz
01-vitor,1,z02un007,1      001 - Matriz
01-viviane,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-viviane,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-viviane,1,bas_pais,1      001 - Matriz
01-viviane,1,bas_palavra_chave,1      001 - Matriz
01-viviane,1,BL3000,1      001 - Matriz
01-viviane,1,btb010aa,1      001 - Matriz
01-viviane,1,btb100aa,1      001 - Matriz
01-viviane,1,cc0504,1      001 - Matriz
01-viviane,1,cc0504a,1      001 - Matriz
01-viviane,1,cc0504b,1      001 - Matriz
01-viviane,1,cc0504c,1      001 - Matriz
01-viviane,1,cc0504d,1      001 - Matriz
01-viviane,1,cd0030,1      001 - Matriz
01-viviane,1,cd0181,1      001 - Matriz
01-viviane,1,cd0182,1      001 - Matriz
01-viviane,1,cd0330,1      001 - Matriz
01-viviane,1,CD0999,1      001 - Matriz
01-viviane,1,ce0206,1      001 - Matriz
01-viviane,1,ce0419,1      001 - Matriz
01-viviane,1,crm3001,1      001 - Matriz
01-viviane,1,ecd1017,1      001 - Matriz
01-viviane,1,ees3001,1      001 - Matriz
01-viviane,1,esacr3012,1      001 - Matriz
01-viviane,1,eslf003,1      001 - Matriz
01-viviane,1,espd4050,1      001 - Matriz
01-viviane,1,html-for.forecast,1      001 - Matriz
01-viviane,1,html-rmf.recMuniFix,1      001 - Matriz
01-viviane,1,spre102,1      001 - Matriz
01-viviane,1,Z01UN006,1      001 - Matriz
01-viviane,1,z02un007,1      001 - Matriz
01-vladimir,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-vladimir,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-vladimir,1,bas_pais,1      001 - Matriz
01-vladimir,1,bas_palavra_chave,1      001 - Matriz
01-vladimir,1,BL3000,1      001 - Matriz
01-vladimir,1,btb010aa,1      001 - Matriz
01-vladimir,1,btb100aa,1      001 - Matriz
01-vladimir,1,cc0504,1      001 - Matriz
01-vladimir,1,cc0504a,1      001 - Matriz
01-vladimir,1,cc0504b,1      001 - Matriz
01-vladimir,1,cc0504c,1      001 - Matriz
01-vladimir,1,cc0504d,1      001 - Matriz
01-vladimir,1,cd0030,1      001 - Matriz
01-vladimir,1,cd0181,1      001 - Matriz
01-vladimir,1,cd0182,1      001 - Matriz
01-vladimir,1,cd0330,1      001 - Matriz
01-vladimir,1,CD0999,1      001 - Matriz
01-vladimir,1,ce0206,1      001 - Matriz
01-vladimir,1,ce0419,1      001 - Matriz
01-vladimir,1,crm3001,1      001 - Matriz
01-vladimir,1,ecd1017,1      001 - Matriz
01-vladimir,1,ees3001,1      001 - Matriz
01-vladimir,1,esacr3012,1      001 - Matriz
01-vladimir,1,eslf003,1      001 - Matriz
01-vladimir,1,espd4050,1      001 - Matriz
01-vladimir,1,html-for.forecast,1      001 - Matriz
01-vladimir,1,html-rmf.recMuniFix,1      001 - Matriz
01-vladimir,1,spre102,1      001 - Matriz
01-vladimir,1,Z01UN006,1      001 - Matriz
01-vladimir,1,z02un007,1      001 - Matriz
01-WAGNER,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-WAGNER,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-WAGNER,1,bas_pais,1      001 - Matriz
01-WAGNER,1,bas_palavra_chave,1      001 - Matriz
01-WAGNER,1,BL3000,1      001 - Matriz
01-WAGNER,1,btb010aa,1      001 - Matriz
01-WAGNER,1,btb100aa,1      001 - Matriz
01-WAGNER,1,cc0504,1      001 - Matriz
01-WAGNER,1,cc0504a,1      001 - Matriz
01-WAGNER,1,cc0504b,1      001 - Matriz
01-WAGNER,1,cc0504c,1      001 - Matriz
01-WAGNER,1,cc0504d,1      001 - Matriz
01-WAGNER,1,cd0030,1      001 - Matriz
01-WAGNER,1,cd0181,1      001 - Matriz
01-WAGNER,1,cd0182,1      001 - Matriz
01-WAGNER,1,cd0330,1      001 - Matriz
01-WAGNER,1,CD0999,1      001 - Matriz
01-WAGNER,1,ce0206,1      001 - Matriz
01-WAGNER,1,ce0419,1      001 - Matriz
01-WAGNER,1,crm3001,1      001 - Matriz
01-WAGNER,1,ecd1017,1      001 - Matriz
01-WAGNER,1,ees3001,1      001 - Matriz
01-WAGNER,1,esacr3012,1      001 - Matriz
01-WAGNER,1,eslf003,1      001 - Matriz
01-WAGNER,1,espd4050,1      001 - Matriz
01-WAGNER,1,html-for.forecast,1      001 - Matriz
01-WAGNER,1,html-rmf.recMuniFix,1      001 - Matriz
01-WAGNER,1,spre102,1      001 - Matriz
01-WAGNER,1,Z01UN006,1      001 - Matriz
01-WAGNER,1,z02un007,1      001 - Matriz
01-weslei,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-weslei,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-weslei,1,bas_pais,1      001 - Matriz
01-weslei,1,bas_palavra_chave,1      001 - Matriz
01-weslei,1,BL3000,1      001 - Matriz
01-weslei,1,btb010aa,1      001 - Matriz
01-weslei,1,btb100aa,1      001 - Matriz
01-weslei,1,cc0504,1      001 - Matriz
01-weslei,1,cc0504a,1      001 - Matriz
01-weslei,1,cc0504b,1      001 - Matriz
01-weslei,1,cc0504c,1      001 - Matriz
01-weslei,1,cc0504d,1      001 - Matriz
01-weslei,1,cd0030,1      001 - Matriz
01-weslei,1,cd0181,1      001 - Matriz
01-weslei,1,cd0182,1      001 - Matriz
01-weslei,1,cd0330,1      001 - Matriz
01-weslei,1,CD0999,1      001 - Matriz
01-weslei,1,ce0206,1      001 - Matriz
01-weslei,1,ce0419,1      001 - Matriz
01-weslei,1,crm3001,1      001 - Matriz
01-weslei,1,ecd1017,1      001 - Matriz
01-weslei,1,ees3001,1      001 - Matriz
01-weslei,1,esacr3012,1      001 - Matriz
01-weslei,1,eslf003,1      001 - Matriz
01-weslei,1,espd4050,1      001 - Matriz
01-weslei,1,html-for.forecast,1      001 - Matriz
01-weslei,1,html-rmf.recMuniFix,1      001 - Matriz
01-weslei,1,spre102,1      001 - Matriz
01-weslei,1,Z01UN006,1      001 - Matriz
01-weslei,1,z02un007,1      001 - Matriz
01-xavier,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-xavier,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-xavier,1,bas_pais,1      001 - Matriz
01-xavier,1,bas_palavra_chave,1      001 - Matriz
01-xavier,1,BL3000,1      001 - Matriz
01-xavier,1,btb010aa,1      001 - Matriz
01-xavier,1,btb100aa,1      001 - Matriz
01-xavier,1,cc0504,1      001 - Matriz
01-xavier,1,cc0504a,1      001 - Matriz
01-xavier,1,cc0504b,1      001 - Matriz
01-xavier,1,cc0504c,1      001 - Matriz
01-xavier,1,cc0504d,1      001 - Matriz
01-xavier,1,cd0030,1      001 - Matriz
01-xavier,1,cd0181,1      001 - Matriz
01-xavier,1,cd0182,1      001 - Matriz
01-xavier,1,cd0330,1      001 - Matriz
01-xavier,1,CD0999,1      001 - Matriz
01-xavier,1,ce0206,1      001 - Matriz
01-xavier,1,ce0419,1      001 - Matriz
01-xavier,1,crm3001,1      001 - Matriz
01-xavier,1,ecd1017,1      001 - Matriz
01-xavier,1,ees3001,1      001 - Matriz
01-xavier,1,esacr3012,1      001 - Matriz
01-xavier,1,eslf003,1      001 - Matriz
01-xavier,1,espd4050,1      001 - Matriz
01-xavier,1,html-for.forecast,1      001 - Matriz
01-xavier,1,html-rmf.recMuniFix,1      001 - Matriz
01-xavier,1,spre102,1      001 - Matriz
01-xavier,1,Z01UN006,1      001 - Matriz
01-xavier,1,z02un007,1      001 - Matriz
01-zilioli,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-zilioli,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-zilioli,1,bas_pais,1      001 - Matriz
01-zilioli,1,bas_palavra_chave,1      001 - Matriz
01-zilioli,1,BL3000,1      001 - Matriz
01-zilioli,1,btb010aa,1      001 - Matriz
01-zilioli,1,btb100aa,1      001 - Matriz
01-zilioli,1,cc0504,1      001 - Matriz
01-zilioli,1,cc0504a,1      001 - Matriz
01-zilioli,1,cc0504b,1      001 - Matriz
01-zilioli,1,cc0504c,1      001 - Matriz
01-zilioli,1,cc0504d,1      001 - Matriz
01-zilioli,1,cd0030,1      001 - Matriz
01-zilioli,1,cd0181,1      001 - Matriz
01-zilioli,1,cd0182,1      001 - Matriz
01-zilioli,1,cd0330,1      001 - Matriz
01-zilioli,1,CD0999,1      001 - Matriz
01-zilioli,1,ce0206,1      001 - Matriz
01-zilioli,1,ce0419,1      001 - Matriz
01-zilioli,1,crm3001,1      001 - Matriz
01-zilioli,1,ecd1017,1      001 - Matriz
01-zilioli,1,ees3001,1      001 - Matriz
01-zilioli,1,esacr3012,1      001 - Matriz
01-zilioli,1,eslf003,1      001 - Matriz
01-zilioli,1,espd4050,1      001 - Matriz
01-zilioli,1,html-for.forecast,1      001 - Matriz
01-zilioli,1,html-rmf.recMuniFix,1      001 - Matriz
01-zilioli,1,spre102,1      001 - Matriz
01-zilioli,1,Z01UN006,1      001 - Matriz
01-zilioli,1,z02un007,1      001 - Matriz
19-ademir,1,bas_lote_impl_tit_ap,1      001 - Matriz
19-ademir,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
19-ademir,1,bas_pais,1      001 - Matriz
19-ademir,1,bas_palavra_chave,1      001 - Matriz
19-ademir,1,BL3000,1      001 - Matriz
19-ademir,1,btb010aa,1      001 - Matriz
19-ademir,1,btb100aa,1      001 - Matriz
19-ademir,1,cc0504,1      001 - Matriz
19-ademir,1,cc0504a,1      001 - Matriz
19-ademir,1,cc0504b,1      001 - Matriz
19-ademir,1,cc0504c,1      001 - Matriz
19-ademir,1,cc0504d,1      001 - Matriz
19-ademir,1,cd0030,1      001 - Matriz
19-ademir,1,cd0181,1      001 - Matriz
19-ademir,1,cd0182,1      001 - Matriz
19-ademir,1,cd0330,1      001 - Matriz
19-ademir,1,CD0999,1      001 - Matriz
19-ademir,1,ce0206,1      001 - Matriz
19-ademir,1,ce0419,1      001 - Matriz
19-ademir,1,crm3001,1      001 - Matriz
19-ademir,1,ecd1017,1      001 - Matriz
19-ademir,1,ees3001,1      001 - Matriz
19-ademir,1,esacr3012,1      001 - Matriz
19-ademir,1,eslf003,1      001 - Matriz
19-ademir,1,espd4050,1      001 - Matriz
19-ademir,1,html-for.forecast,1      001 - Matriz
19-ademir,1,html-rmf.recMuniFix,1      001 - Matriz
19-ademir,1,spre102,1      001 - Matriz
19-ademir,1,Z01UN006,1      001 - Matriz
19-ademir,1,z02un007,1      001 - Matriz
19-alisson,1,bas_lote_impl_tit_ap,1      001 - Matriz
19-alisson,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
19-alisson,1,bas_pais,1      001 - Matriz
19-alisson,1,bas_palavra_chave,1      001 - Matriz
19-alisson,1,BL3000,1      001 - Matriz
19-alisson,1,btb010aa,1      001 - Matriz
19-alisson,1,btb100aa,1      001 - Matriz
19-alisson,1,cc0504,1      001 - Matriz
19-alisson,1,cc0504a,1      001 - Matriz
19-alisson,1,cc0504b,1      001 - Matriz
19-alisson,1,cc0504c,1      001 - Matriz
19-alisson,1,cc0504d,1      001 - Matriz
19-alisson,1,cd0030,1      001 - Matriz
19-alisson,1,cd0181,1      001 - Matriz
19-alisson,1,cd0182,1      001 - Matriz
19-alisson,1,cd0330,1      001 - Matriz
19-alisson,1,CD0999,1      001 - Matriz
19-alisson,1,ce0206,1      001 - Matriz
19-alisson,1,ce0419,1      001 - Matriz
19-alisson,1,crm3001,1      001 - Matriz
19-alisson,1,ecd1017,1      001 - Matriz
19-alisson,1,ees3001,1      001 - Matriz
19-alisson,1,esacr3012,1      001 - Matriz
19-alisson,1,eslf003,1      001 - Matriz
19-alisson,1,espd4050,1      001 - Matriz
19-alisson,1,html-for.forecast,1      001 - Matriz
19-alisson,1,html-rmf.recMuniFix,1      001 - Matriz
19-alisson,1,spre102,1      001 - Matriz
19-alisson,1,Z01UN006,1      001 - Matriz
19-alisson,1,z02un007,1      001 - Matriz
19-andre,1,bas_lote_impl_tit_ap,1      001 - Matriz
19-andre,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
19-andre,1,bas_pais,1      001 - Matriz
19-andre,1,bas_palavra_chave,1      001 - Matriz
19-andre,1,BL3000,1      001 - Matriz
19-andre,1,btb010aa,1      001 - Matriz
19-andre,1,btb100aa,1      001 - Matriz
19-andre,1,cc0504,1      001 - Matriz
19-andre,1,cc0504a,1      001 - Matriz
19-andre,1,cc0504b,1      001 - Matriz
19-andre,1,cc0504c,1      001 - Matriz
19-andre,1,cc0504d,1      001 - Matriz
19-andre,1,cd0030,1      001 - Matriz
19-andre,1,cd0181,1      001 - Matriz
19-andre,1,cd0182,1      001 - Matriz
19-andre,1,cd0330,1      001 - Matriz
19-andre,1,CD0999,1      001 - Matriz
19-andre,1,ce0206,1      001 - Matriz
19-andre,1,ce0419,1      001 - Matriz
19-andre,1,crm3001,1      001 - Matriz
19-andre,1,ecd1017,1      001 - Matriz
19-andre,1,ees3001,1      001 - Matriz
19-andre,1,esacr3012,1      001 - Matriz
19-andre,1,eslf003,1      001 - Matriz
19-andre,1,espd4050,1      001 - Matriz
19-andre,1,html-for.forecast,1      001 - Matriz
19-andre,1,html-rmf.recMuniFix,1      001 - Matriz
19-andre,1,spre102,1      001 - Matriz
19-andre,1,Z01UN006,1      001 - Matriz
19-andre,1,z02un007,1      001 - Matriz
19-ariany,1,bas_lote_impl_tit_ap,1      001 - Matriz
19-ariany,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
19-ariany,1,bas_pais,1      001 - Matriz
19-ariany,1,bas_palavra_chave,1      001 - Matriz
19-ariany,1,BL3000,1      001 - Matriz
19-ariany,1,btb010aa,1      001 - Matriz
19-ariany,1,btb100aa,1      001 - Matriz
19-ariany,1,cc0504,1      001 - Matriz
19-ariany,1,cc0504a,1      001 - Matriz
19-ariany,1,cc0504b,1      001 - Matriz
19-ariany,1,cc0504c,1      001 - Matriz
19-ariany,1,cc0504d,1      001 - Matriz
19-ariany,1,cd0030,1      001 - Matriz
19-ariany,1,cd0181,1      001 - Matriz
19-ariany,1,cd0182,1      001 - Matriz
19-ariany,1,cd0330,1      001 - Matriz
19-ariany,1,CD0999,1      001 - Matriz
19-ariany,1,ce0206,1      001 - Matriz
19-ariany,1,ce0419,1      001 - Matriz
19-ariany,1,crm3001,1      001 - Matriz
19-ariany,1,ecd1017,1      001 - Matriz
19-ariany,1,ees3001,1      001 - Matriz
19-ariany,1,esacr3012,1      001 - Matriz
19-ariany,1,eslf003,1      001 - Matriz
19-ariany,1,espd4050,1      001 - Matriz
19-ariany,1,html-for.forecast,1      001 - Matriz
19-ariany,1,html-rmf.recMuniFix,1      001 - Matriz
19-ariany,1,spre102,1      001 - Matriz
19-ariany,1,Z01UN006,1      001 - Matriz
19-ariany,1,z02un007,1      001 - Matriz
19-cristiane,1,bas_lote_impl_tit_ap,1      001 - Matriz
19-cristiane,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
19-cristiane,1,bas_pais,1      001 - Matriz
19-cristiane,1,bas_palavra_chave,1      001 - Matriz
19-cristiane,1,BL3000,1      001 - Matriz
19-cristiane,1,btb010aa,1      001 - Matriz
19-cristiane,1,btb100aa,1      001 - Matriz
19-cristiane,1,cc0504,1      001 - Matriz
19-cristiane,1,cc0504a,1      001 - Matriz
19-cristiane,1,cc0504b,1      001 - Matriz
19-cristiane,1,cc0504c,1      001 - Matriz
19-cristiane,1,cc0504d,1      001 - Matriz
19-cristiane,1,cd0030,1      001 - Matriz
19-cristiane,1,cd0181,1      001 - Matriz
19-cristiane,1,cd0182,1      001 - Matriz
19-cristiane,1,cd0330,1      001 - Matriz
19-cristiane,1,CD0999,1      001 - Matriz
19-cristiane,1,ce0206,1      001 - Matriz
19-cristiane,1,ce0419,1      001 - Matriz
19-cristiane,1,crm3001,1      001 - Matriz
19-cristiane,1,ecd1017,1      001 - Matriz
19-cristiane,1,ees3001,1      001 - Matriz
19-cristiane,1,esacr3012,1      001 - Matriz
19-cristiane,1,eslf003,1      001 - Matriz
19-cristiane,1,espd4050,1      001 - Matriz
19-cristiane,1,html-for.forecast,1      001 - Matriz
19-cristiane,1,html-rmf.recMuniFix,1      001 - Matriz
19-cristiane,1,spre102,1      001 - Matriz
19-cristiane,1,Z01UN006,1      001 - Matriz
19-cristiane,1,z02un007,1      001 - Matriz
19-cunha,1,bas_lote_impl_tit_ap,1      001 - Matriz
19-cunha,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
19-cunha,1,bas_pais,1      001 - Matriz
19-cunha,1,bas_palavra_chave,1      001 - Matriz
19-cunha,1,BL3000,1      001 - Matriz
19-cunha,1,btb010aa,1      001 - Matriz
19-cunha,1,btb100aa,1      001 - Matriz
19-cunha,1,cc0504,1      001 - Matriz
19-cunha,1,cc0504a,1      001 - Matriz
19-cunha,1,cc0504b,1      001 - Matriz
19-cunha,1,cc0504c,1      001 - Matriz
